PMID,Journal/Book,Publication_Year,DOI,Type,Subtype,Route,Sub-route,Size_Group,Charge_Group,Shape,Coating,Coating_Number,Loading,Loading_Number,Dose_(mg/kg),Dose_Group,IC50 ,Delivery_Efficiency_(%ID/g),Delivery_Efficiency,Distribution Half-life_(h),Tumor_model,Cancer_type,No._Days_dosing,No._Days_dosing_grouped,Tumor_Vol_Reduction_(%),Off_target_1_accumulation_(%),Off_target_2_accumulation_(%),Off_target_3_accumulation_(%),Off_target_1_accumulation,Off_target_2_accumulation,Off_target_3_accumulation,Combined_Therapy1,Combined_Therapy2,Combined_Therapy3,Combined_Therapy_Grouped,Study strategy,Imaging_1,Imaging_2,Imaging_3,Imaging_4
30848541,Adv Mater,2019,10.1002/adma.201808024,Inorganic,Silica,Systemic,IV,3,Neutral,Spherical,Polymer-peptide,>1,Other,1,20,3,NA,NA,NA,NA,Xenograft heterotopic,Brain,2,Multiple,97.49373434,NA,NA,NA,NA,NA,NA,Photodynamic therapy,None,None,Single,Theragnostic,CT,None,None,None
30869510,ACS Appl Mater Interfaces,2019,10.1021/acsami.8b21488,Inorganic,Gold,Local,Intratumoral,4,Neutral,Other,Proteins,1,None,None,200,4,NA,NA,NA,NA,Xenograft heterotopic,Breast,1,Single,98.64177,NA,NA,NA,NA,NA,NA,Photothermal therapy,None,None,Single,Therapy,None,None,None,None
30869726,Nanoscale,2019,10.1039/c9nr00041k,Inorganic,Gold,Systemic,NA,2,Negative,Other,Polymer,1,Drugs,1,8,2,NA,NA,NA,NA,Xenograft heterotopic,Lung,1,Single,86.93416,NA,NA,NA,NA,NA,NA,Photothermal therapy,Chemotherapy,None,Multiple,Theragnostic,Other,None,None,None
30874421,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b02401,Inorganic,Iron_oxide,Local,Intratumoral,4,Negative,Spherical,None,None,Other,>1,5.8,2,NA,NA,NA,NA,Allograft heterotopic,Breast,1,Single,59.23279561,NA,NA,NA,NA,NA,NA,Other,None,None,Single,Theragnostic,MRI,None,None,None
30882830,Nanoscale,2019,10.1039/c9nr00918c,Inorganic,Hybrid,Systemic,IV,3,Negative,Spherical,Polymer-Drugs,1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Breast,1,Single,96.61016949,322.2,256.8,71.9,Liver,Spleen,Lung,Photothermal therapy,Radiotherapy,None,Multiple,Theragnostic,Other,CT,MRI,None
30905667,J Control Release,2019,10.1016/j.jconrel.2019.03.019,Inorganic,Iron_oxide,Systemic,IV,2,Negative,Spherical,Polymer,>1,None,None,NA,NA,NA,14.4,Yes,NA,Xenograft heterotopic,Liver,1,Single,78.70967742,9.671179884,5.80270793,3.481624758,Liver,Lung,Kidney,Photodynamic therapy,None,None,Single,Theragnostic,MRI,Fluorescence,None,None
30911166,Nat Nanotechnol,2019,10.1038/s41565-019-0406-1,Inorganic,Iron_oxide,Systemic,Other,2,NA,Spherical,Polymer,>1,None,None,6,2,NA,NA,NA,NA,Xenograft heterotopic,Other,9,Multiple,75.2152603,NA,NA,NA,NA,NA,NA,None,None,None,None,Therapy,None,None,None,None
30942569,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b05358,Inorganic,Gold,Systemic,IV,3,NA,Spherical,Nucleic acid,>1,Drugs,1,NA,NA,Yes,NA,NA,NA,Xenograft heterotopic,Cervix,14,Multiple,85.19482,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Therapy,None,None,None,None
30964253,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b00495,Inorganic,Gold,Systemic,IV,2,Negative,Rod,Polymer,1,NA,NA,10,2,NA,5.47,Yes,NA,Allograft heterotopic,Breast,1,Single,99.6991,227.1,216.2,161.7,Liver,Spleen,Lung,Photothermal therapy,None,None,Single,Theragnostic,Photoacoustic,None,None,None
30964632,ACS Appl Mater Interfaces,2019,10.1021/acsami.8b21679,Inorganic,Gold,Systemic,IV,3,Neutral,Spherical,Polymer-peptide,>1,None,None,NA,NA,NA,NA,NA,NA,Allograft heterotopic,Lung,1,Single,NA,846.8,129.8,72.3,Spleen,Liver,Kidney,None,None,None,None,Diagnostic,MRI,CT,None,None
31006932,Angew Chem Int Ed Engl,2019,10.1002/anie.201903256,Inorganic,Gold,Systemic,IV,1,NA,Spherical,Polymer-Drugs,>1,None,None,NA,NA,Yes,4.06,Yes,NA,Xenograft heterotopic,Breast,5,Multiple,76.63496,585,139.8,73.5,Liver,Kidney,Lung,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31028887,Nanomedicine,2019,10.1016/j.nano.2019.03.013,Inorganic,Silica,Local,Intratumoral,NA,Negative,Spherical,Nucleic acid,1,None,None,20,3,NA,NA,NA,NA,Xenograft orthotopic,Breast,6,Multiple,44.1089402,NA,NA,NA,NA,NA,NA,Gene Therapy,None,None,Single,Therapy,None,None,None,None
31042245,Nanoscale,2019,10.1039/c9nr01194c,Inorganic,Iron_oxide,Systemic,IV,2,Negative,Spherical,Drugs,>1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Cervix,3,Multiple,97.68765133,NA,NA,NA,NA,NA,NA,Photodynamic therapy,None,None,Single,Theragnostic,MRI,None,None,None
31046176,Angew Chem Int Ed Engl,2019,10.1002/anie.201902612,Inorganic,Gold,Systemic,IV,2,Positive,Spherical,Polymer,>1,Drugs,1,NA,NA,NA,4.1,Yes,NA,Xenograft heterotopic,Brain,1,Single,100,449.5,194.6,94.4,Liver,Spleen,Heart,Radiotherapy,Chemotherapy,None,Multiple,Theragnostic,PET,None,None,None
31048083,Nanomedicine,2019,10.1016/j.nano.2019.04.005,Inorganic,Silica,Systemic,IV,3,NA,Spherical,Peptide,1,None,None,59,4,NA,NA,NA,NA,Allograft orthotopic,Breast,1,Single,NA,NA,NA,NA,NA,NA,NA,None,None,None,None,Diagnostic,Fluorescence,None,None,None
31058483,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b06034,Inorganic,Silica,Systemic,IV,4,Negative,Spherical,Polymer,>1,Proteins,1,40,3,NA,NA,NA,NA,Xenograft heterotopic,Cervix,6,Multiple,78.5,NA,NA,NA,NA,NA,NA,Other,None,None,Single,Therapy,None,None,None,None
31066542,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b04474,Inorganic,Silica,Local,Intratumoral,4,Positive,Other,Polymer,1,Nucleic acids,>1,0.1,1,NA,NA,NA,NA,Xenograft heterotopic,Liver,1,Single,65.48856549,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31074627,Nano Lett,2019,10.1021/acs.nanolett.9b00630,Inorganic,Iron_oxide,Local,Intratumoral,NA,Neutral,Spherical,Peptide,1,None,None,NA,NA,NA,NA,NA,NA,Allograft orthotopic,Breast,1,Single,98.52952465,NA,NA,NA,NA,NA,NA,Magnetic Hyperthermia,None,None,Single,Theragnostic,MRI,None,None,None
31081332,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b04236,Inorganic,Silica,Systemic,IV,3,Negative,Spherical,Other,1,Drugs,1,12.1,3,NA,NA,NA,NA,Xenograft heterotopic,Cervix,8,Multiple,77.77777778,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Theragnostic,Other,None,None,None
31103947,Biomaterials,2019,10.1016/j.biomaterials.2019.05.010,Inorganic,Silica,Systemic,Other,3,Negative,Other,Other,1,Other,>1,136,4,NA,NA,NA,NA,Xenograft heterotopic,Colon,1,Single,NA,NA,NA,NA,NA,NA,NA,None,None,None,None,Diagnostic,Luminescence,None,None,None
31112176,Nanoscale,2019,10.1039/c9nr02140j,Inorganic,Gold,Systemic,IV,3,Negative,Spherical,Proteins,>1,None,None,7.5,2,NA,NA,NA,NA,Allograft heterotopic,Liver,1,Single,79.49982,NA,NA,NA,NA,NA,NA,Photothermal therapy,None,None,Single,Theragnostic,Fluorescence,None,None,None
31132380,J Control Release,2019,10.1016/j.jconrel.2019.05.036,Inorganic,Iron_oxide,Systemic,IV,4,Neutral,Spherical,Peptide,1,Antibody-NPs,>1,NA,NA,NA,NA,NA,2,Allograft heterotopic,Skin,2,Multiple,98.22710004,842.1052632,589.4736842,42.10526316,Liver,Spleen,Kidney,Photothermal therapy,Chemotherapy,None,Multiple,Therapy,None,None,None,None
31140281,Nano Lett,2019,10.1021/acs.nanolett.9b01524,Inorganic,Iron_oxide,Local,Intratumoral,2,Positive,Spherical,None,None,Drugs,1,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Breast,1,Single,95.65217391,NA,NA,NA,Liver,Kidney,NA,Magnetic Hyperthermia,Chemotherapy,None,Multiple,Theragnostic,MRI,None,None,None
31174065,Biomaterials,2019,10.1016/j.biomaterials.2019.119223,Inorganic,Gold,Systemic,IV,4,NA,Spherical,Proteins,1,Other,1,50,3,NA,NA,NA,NA,NA,Liver,1,Single,96.69534,251.4,145.9,53.3,Liver,Kidney,Spleen,Photodynamic therapy,Photothermal therapy,None,Multiple,Theragnostic,MRI,Photoacoustic,None,None
31180099,Nanoscale,2019,10.1039/c9nr02017a,Inorganic,Iron_oxide,Systemic,IV,4,NA,Other,Drugs,>1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Cervix,1,Single,86.77817603,24.2022078,12.75782727,4.690881201,Liver,Spleen,Kidney,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31195303,Biomaterials,2019,10.1016/j.biomaterials.2019.119254,Inorganic,Iron_oxide,Systemic,IV,NA,NA,Spherical,Polymer,>1,None,None,2,1,NA,NA,NA,NA,Xenograft heterotopic,Cervix,1,Single,72.94117647,554.3478261,130.4347826,71.73913043,Spleen,Liver,Heart,Other,None,None,Single,Theragnostic,MRI,None,None,None
31244043,ACS Nano,2019,10.1021/acsnano.9b01436,Inorganic,Iron_oxide,Systemic,IV,2,Neutral,Spherical,Polymer,>1,None,None,2,1,NA,18,Yes,4,Allograft orthotopic,Breast,1,Single,NA,335.5844156,159.3766234,46.75324675,Spleen,Liver,Kidney,None,None,None,None,Diagnostic,MRI,Fluorescence,Photoacoustic,None
31251050,J Am Chem Soc,2019,10.1021/jacs.9b03503,Inorganic,Silica,Systemic,IV,3,NA,Spherical,Polymer,1,Drugs,>1,20,3,NA,5.1,Yes,1,Allograft heterotopic,Breast,2,Multiple,72.01365188,52,44,34,Spleen,Liver,Lung,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31259530,ACS Nano,2019,10.1021/acsnano.9b00097,Inorganic,Hybrid,Systemic,IV,2,Positive,Spherical,Drugs,1,None,None,2,1,Yes,NA,NA,NA,Xenograft heterotopic,Breast,4,Multiple,99.6,NA,NA,NA,NA,NA,NA,Photothermal therapy,None,None,Single,Therapy,Photoacoustic,None,None,None
31265049,Nanoscale,2019,10.1039/c9nr03052b,Inorganic,Silica,Local,Intratumoral,2,NA,Spherical,Drugs,1,Drugs,>1,12.5,3,NA,NA,NA,NA,Xenograft heterotopic,Cervix,1,Single,99.3006993,NA,NA,NA,NA,NA,NA,Photodynamic therapy,None,None,Single,Therapy,None,None,None,None
31293148,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b05943,Inorganic,Gold,Systemic,IV,2,Neutral,Spherical,Proteins,>1,None,None,8,2,NA,NA,NA,NA,Xenograft heterotopic,Skin,1,Single,97.62712,83.4,57.5,3.5,Liver,Spleen,Lung,Other,Photothermal therapy,None,Multiple,Therapy,None,None,None,None
31326525,Nanomedicine,2019,10.1016/j.nano.2019.102063,Inorganic,Iron_oxide,Systemic,IV,3,Positive,Spherical,Polymer,1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Breast,4,Multiple,14.28592566,NA,NA,NA,NA,NA,NA,None,None,None,None,Therapy,None,None,None,None
31355836,Nanoscale,2019,10.1039/c9nr04858h,Inorganic,Silica,Systemic,IV,2,NA,Spherical,Polymer,>1,Other,>1,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Pancreas,1,Single,94.02985075,NA,NA,NA,NA,NA,NA,Photodynamic therapy,None,None,Single,Theragnostic,MRI,Luminescence,None,None
31359757,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b09296,Inorganic,Gold,Systemic,IV,4,Positive,Spherical,Other,>1,None,None,NA,NA,NA,14.9,Yes,NA,Xenograft heterotopic,Cervix,1,Single,95.62607,120.3,77.4,39.5,Liver,Lung,Kidney,Photodynamic therapy,Photothermal therapy,None,Multiple,Therapy,Fluorescence,MRI,Photoacoustic,None
31364258,Angew Chem Int Ed Engl,2019,10.1002/anie.201908357,Inorganic,Silica,Systemic,IV,2,Positive,Spherical,None,None,Drugs,1,10,2,NA,NA,NA,NA,Xenograft heterotopic,Ovary,5,Multiple,64.17604913,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31393496,Nanoscale,2019,10.1039/c9nr04768a,Inorganic,Iron_oxide,Systemic,IV,4,Negative,Other,Polymer-Drugs,>1,None,None,20,3,NA,NA,NA,NA,Xenograft heterotopic,Cervix,3,Multiple,92.39001189,NA,NA,NA,Liver,NA,NA,Photodynamic therapy,Chemotherapy,None,Multiple,Theragnostic,MRI,Fluorescence,None,None
31449887,Nanomedicine,2020,10.1016/j.nano.2019.102086,Inorganic,Iron_oxide,Systemic,IV,3,Neutral,Spherical,Peptide,1,None,None,NA,NA,NA,NA,NA,NA,Xenograft orthotopic,Breast,1,Single,NA,NA,NA,NA,Spleen,Thymus,Lung,None,None,None,None,Diagnostic,MRI,None,None,None
31453620,Nanoscale,2019,10.1039/c9nr04763h,Inorganic,Iron_oxide,Local,Intratumoral,4,NA,Spherical,Polymer-nucleic acids,>1,None,None,3.27,1,NA,NA,NA,NA,Xenograft heterotopic,Brain,6,Multiple,91.93037975,NA,NA,NA,NA,NA,NA,Photothermal therapy,Gene therapy,None,Multiple,Theragnostic,MRI,None,None,None
31455962,Nanoscale,2019,10.1039/c9nr03821c,Inorganic,Gold,Systemic,IV,1,NA,Spherical,Glycosides,1,None,None,NA,NA,NA,202,Yes,NA,Xenograft orthotopic,Breast,1,Single,NA,575.5,565.9,459.1,Kidney,Liver,Spleen,Photothermal therapy,None,None,Single,Therapy,None,None,None,None
31474108,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b12879,Inorganic,Hybrid,Systemic,IV,4,NA,Other,Polymer,1,Drugs,1,5,1,NA,27.8,Yes,NA,Xenograft heterotopic,Liver,1,Single,86.81818182,110,71.8,71.4,Spleen,Liver,Kidney,Radiotherapy,Photothermal therapy,Chemotherapy,Multiple,Therapy,None,None,None,None
31475516,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b10182,Inorganic,Hybrid,Systemic,Other,3,Neutral,Spherical,Polymer-nucleic acids,>1,Nanoparticle,>1,30.5,3,NA,NA,NA,NA,Xenograft heterotopic,Breast,1,Single,97.70491803,276.2,90.1,24.8,Kidney,Liver,Lung,Photothermal therapy,Gene therapy,None,Multiple,Theragnostic,Fluorescence,None,None,None
31498999,Nano Lett,2019,10.1021/acs.nanolett.9b01202,Inorganic,Iron_oxide,Local,Intratumoral,3,Neutral,Spherical,Polymer-Drugs,>1,None,None,0.225,1,NA,NA,NA,NA,Xenograft orthotopic,Breast,1,Single,93.7716263,NA,NA,NA,NA,NA,NA,None,None,None,None,Therapy,None,None,None,None
31525949,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b12853,Inorganic,Silica,Systemic,Other,3,Neutral,Spherical,Other,>1,Drugs,1,11.8,3,NA,NA,NA,NA,Other,Colon,11,Multiple,43.58974359,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Theragnostic,Other,None,None,None
31553151,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b12469,Inorganic,Iron_oxide,Systemic,IV,3,Positive,Spherical,None,None,Drugs-NPs,>1,NA,NA,NA,NA,NA,NA,Allograft heterotopic,Breast,5,Multiple,95.65606807,NA,NA,NA,Liver,Spleen,NA,Photodynamic therapy,Chemotherapy,None,Multiple,Therapy,None,None,None,None
31553168,ACS Nano,2019,10.1021/acsnano.9b06040,Inorganic,Gold,Local,Intratumoral,NA,NA,Spherical,Other,1,None,None,NA,NA,NA,NA,NA,4,Allograft heterotopic,Breast,3,Multiple,96.12532,NA,NA,NA,NA,NA,NA,Photothermal therapy,None,None,Single,Therapy,None,None,None,None
31554396,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b11353,Inorganic,Iron_oxide,Systemic,IV,3,NA,Spherical,Vitamins,>1,None,None,NA,NA,Yes,NA,NA,NA,Allograft heterotopic,Breast,7,Multiple,65.45454545,296.2616822,214.4473333,110.6949617,Liver,Spleen,Kidney,None,None,None,None,Theragnostic,MRI,CT,None,None
31570915,Nanoscale,2019,10.1039/c9nr06524e,Inorganic,Silica,Systemic,IV,3,Positive,Spherical,Polymer,1,Drugs,1,120,4,NA,NA,NA,NA,Allograft orthotopic,Breast,1,Single,NA,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31573175,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b14186,Inorganic,Gold,Systemic,IV,2,Negative,Spherical,Nucleic acid,>1,Drugs,1,NA,NA,Yes,NA,NA,NA,Xenograft heterotopic,Cervix,12,Multiple,86.44068,NA,NA,NA,NA,NA,NA,Photothermal therapy,Chemotherapy,None,Multiple,Therapy,Thermal imaging,None,None,None
31576881,Nanoscale,2019,10.1039/c9nr06774d,Inorganic,Iron_oxide,Systemic,IV,2,Positive,Spherical,Polymer-Drugs,>1,None,None,5,1,NA,NA,NA,NA,Xenograft heterotopic,Other,1,Single,62.38185255,47.28212584,41.64930135,40.24069138,Kidney,Spleen,Lung,Photodynamic therapy,None,None,Single,Theragnostic,MRI,Fluorescence,None,None
31577423,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b11843,Inorganic,Iron_oxide,Systemic,IV,2,Negative,Spherical,None,None,Drugs-NPs,>1,10,2,Yes,13.7,Yes,1,Xenograft heterotopic,Brain,1,Single,98.84393064,144.7700009,88.67265038,37.96927591,Liver,Kidney,Spleen,Photodynamic therapy,Chemotherapy,None,Multiple,Theragnostic,MRI,None,None,None
31588724,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b15751,Inorganic,Hybrid,Local,Intratumoral,3,Positive,Rod,Peptide-Drugs,>1,Drugs,1,10,2,NA,NA,NA,NA,Xenograft heterotopic,Cervix,1,Single,88.23031,NA,NA,NA,NA,NA,NA,Photothermal therapy,Chemotherapy,None,Multiple,Theragnostic,Thermal imaging,None,None,None
31594932,Nat Commun,2019,10.1038/s41467-019-12506-w,Inorganic,Silica,Local,Intratumoral,NA,NA,Spherical,Other,1,Other,>1,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Other,NA,NA,80.43478261,NA,NA,NA,NA,NA,NA,Photodynamic therapy,Gene Therapy,None,Multiple,Therapy,None,None,None,None
31618000,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b14394,Inorganic,Iron_oxide,Systemic,IV,3,Negative,Spherical,Peptide,>1,Nanoparticle,1,NA,NA,NA,NA,NA,2,Xenograft heterotopic,Ovary,1,Single,NA,222.1428571,110,62.14285714,Spleen,Liver,Lung,None,None,None,None,Diagnostic,MRI,None,None,None
31618568,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b16237,Inorganic,Iron_oxide,Local,Intratumoral,2,NA,Spherical,Other,>1,None,None,20,3,NA,NA,NA,NA,Allograft heterotopic,Lung,1,Single,79.6039604,NA,NA,NA,NA,NA,NA,Photodynamic therapy,None,None,Single,Therapy,Fluorescence,None,None,None
31635454,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b13598,Inorganic,Iron_oxide,Systemic,IV,3,Positive,Other,Polymer,>1,None,None,20,3,NA,NA,NA,1,Allograft heterotopic,Breast,1,Single,100,340.6315789,218.877193,107.5789474,Spleen,Liver,Lung,Photothermal therapy,None,None,Single,Theragnostic,MRI,None,None,None
31657911,ACS Nano,2019,10.1021/acsnano.9b03424,Inorganic,Silica,Systemic,IV,3,Positive,Spherical,Polymer,1,Proteins,1,20,3,NA,NA,NA,NA,Xenograft heterotopic,Cervix,6,Multiple,84.83146067,NA,NA,NA,Liver,Lung,Spleen,Other,None,None,Single,Theragnostic,Other,None,None,None
31682097,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b15434,Inorganic,Silica,Systemic,IV,3,Neutral,Spherical,Polymer,>1,Drugs,1,19.4,3,NA,3.1,Yes,NA,Xenograft heterotopic,Lung,8,Multiple,82.32502966,3.7,3.4,1.4,Liver,Spleen,Kidney,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31682447,Nano Lett,2019,10.1021/acs.nanolett.9b02448,Inorganic,Silica,Systemic,IV,2,NA,Spherical,None,None,Other,1,10,2,NA,NA,NA,NA,Allograft orthotopic,Brain,1,Single,63.367917,NA,NA,NA,Liver,Spleen,Lung,Photothermal therapy,None,None,Single,Therapy,None,None,None,None
31722170,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b18124,Inorganic,Silica,Systemic,IV,3,Negative,Spherical,Proteins,1,Drugs,1,7,2,NA,NA,NA,NA,Xenograft orthotopic,Breast,3,Multiple,73.4375,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Therapy,Other,None,None,None
31724677,Nanoscale,2019,10.1039/c9nr06371d,Inorganic,Silica,Systemic,IV,2,Positive,Spherical,None,None,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Cervix,NA,NA,NA,NA,,,,,,None,None,None,None,Therapy,None,None,None,None
31736295,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b15774,Inorganic,Silica,Systemic,IV,4,Neutral,Spherical,None,None,Drugs,1,10,2,NA,13.68,Yes,NA,Allograft heterotopic,Breast,NA,NA,75.77777778,36.7,26.5,12.8,Liver,Spleen,Lung,Chemotherapy,Immunotherapy,None,Multiple,Therapy,None,None,None,None
31748768,Nanoscale,2019,10.1039/c9nr06513j,Inorganic,Gold,Local,Intratumoral,3,NA,Other,Polymer,1,None,None,2.5,1,NA,NA,NA,NA,Allograft heterotopic,Breast,1,Single,98.50449,NA,NA,NA,NA,NA,NA,Photothermal therapy,Radiotherapy,None,Multiple,Theragnostic,CT,Photoacoustic,None,None
31755189,Angew Chem Int Ed Engl,2020,10.1002/anie.201912312,Inorganic,Iron_oxide,Local,Intratumoral,4,NA,Spherical,None,None,None,None,0.225,1,NA,NA,NA,NA,Allograft heterotopic,Skin,2,Multiple,NA,NA,NA,NA,NA,NA,NA,None,None,None,None,Therapy,None,None,None,None
31755692,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b14060,Inorganic,Iron_oxide,Systemic,IV,2,Positive,Spherical,Drugs,1,None,None,0.15,1,NA,NA,NA,NA,Xenograft heterotopic,Breast,1,Single,65.26179192,375,337.5,163,Spleen,Lung,Liver,Photodynamic therapy,None,None,Single,Therapy,None,None,None,None
31773941,ACS Appl Mater Interfaces,2019,10.1021/acsami.9b19446,Inorganic,Silica,Systemic,Other,3,Positive,Spherical,Polymer,1,Other,1,35,3,NA,NA,NA,NA,Allograft orthotopic,Skin,3,Multiple,87.9342723,NA,NA,NA,Liver,Kidney,NA,Immunotherapy ,None,None,Single,Therapy,None,None,None,None
31803890,Nanoscale,2020,10.1039/c9nr05865f,Inorganic,Iron_oxide,Systemic,IV,2,NA,Spherical,Polymer-Proteins,>1,None,None,NA,NA,Yes,NA,NA,NA,Allograft heterotopic,Skin,9,Multiple,83.7826989,12.5,3.541666667,2.916666667,Liver,Kidney,Lung,None,None,None,None,Therapy,None,None,None,None
31806405,Biomaterials,2020,10.1016/j.biomaterials.2019.119606,Inorganic,Gold,Systemic,IV,2,Negative,Spherical,Proteins-Drugs,>1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Gastric,1,Single,75.04216,NA,NA,NA,NA,NA,NA,Photodynamic therapy,None,None,Single,Theragnostic,Fluorescence,None,None,None
31840066,Sci Adv,2019,10.1126/sciadv.aax5208,Inorganic,Silica,Systemic,Other,1,NA,Spherical,Polymer-peptide,>1,Drugs,>1,NA,NA,NA,NA,NA,NA,Xenograft orthotopic,Skin,1,Single,NA,NA,NA,NA,NA,NA,NA,None,None,None,None,Diagnostic,PET,CT,Fluorescence,None
31845927,Nanoscale,2020,10.1039/c9nr08475d,Inorganic,Gold,Systemic,IV,1,Neutral,Spherical,Peptide-Drugs,>1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Breast,4,Multiple,92.4733,NA,NA,NA,NA,NA,NA,Chemotherapy,None,None,Single,Therapy,None,None,None,None
31904049,Nanoscale,2020,10.1039/c9nr09235h,Inorganic,Iron_oxide,Systemic,IV,3,NA,Spherical,Nucleic acid,>1,None,None,NA,NA,NA,NA,NA,NA,Xenograft heterotopic,Breast,1,Single,97.66775572,NA,NA,NA,NA,NA,NA,Photothermal therapy,None,None,Single,Theragnostic,MRI,None,None,None
31912068,Nanoscale,2020,10.1039/c9nr06347a,Inorganic,Gold,Systemic,IV,1,NA,Spherical,Peptide,>1,None,None,60,4,NA,NA,NA,NA,Xenograft heterotopic,Brain,1,Single,NA,NA,NA,NA,NA,NA,NA,None,None,None,None,Diagnostic,MRI,Fluorescence,None,None
31916740,ACS Appl Mater Interfaces,2020,10.1021/acsami.9b16934,Inorganic,Silica,Local,Intratumoral,NA,Negative,Spherical,Nucleic acid,>1,Drugs,>1,5,1,NA,NA,NA,NA,Xenograft heterotopic,Lung,1,Single,97.50005889,509.6774194,148.3870968,109,Liver,Kidney,Stomach,Photodynamic therapy,None,None,Single,Therapy,None,None,None,None
31923762,Biomaterials,2020,10.1016/j.biomaterials.2019.119753,Inorganic,Iron_oxide,Systemic,IV,4,Neutral,Spherical,Proteins,>1,None,None,7.5,2,Yes,NA,NA,NA,Xenograft heterotopic,Colon,7,Multiple,63.83894603,323.0769231,192.3076923,84.61538462,Liver,Spleen,Kidney,None,None,None,None,Theragnostic,MRI,None,None,None
31939276,ACS Appl Mater Interfaces,2020,10.1021/acsami.9b21214,Inorganic,Silica,Systemic,IV,3,Negative,Spherical,Polymer-peptide,>1,Nucleic acids,>1,1,1,NA,NA,NA,NA,Xenograft orthotopic,Breast,6,Multiple,93.7398374,NA,NA,NA,NA,NA,NA,Gene Therapy,None,None,Single,Therapy,None,None,None,None
31940169,ACS Appl Mater Interfaces,2020,10.1021/acsami.9b22072,Inorganic,Gold,Systemic,IV,3,Negative,Other,Other,1,Other,>1,16,3,NA,NA,NA,NA,Xenograft heterotopic,Other,1,Single,97.64799,NA,NA,NA,NA,NA,NA,Ultrasound,Immunotherapy,None,Multiple,Theragnostic,Photoacoustic,Ultrasound,MRI,None
31961656,ACS Nano,2020,10.1021/acsnano.9b08320,Inorganic,Iron_oxide,Systemic,IV,4,Positive,Other,Polymer-peptides,>1,None,None,3,1,NA,NA,NA,NA,Allograft heterotopic,Breast,1,Single,96.81680772,326.5306122,226.5306122,127.5510204,Spleen,Heart,Kidney,Magnetic Hyperthermia,None,None,Single,Theragnostic,MRI,None,None,None
31971195,Nanoscale,2020,10.1039/c9nr08471a,Inorganic,Gold,Systemic,IV,3,Negative,Spherical,Polymer-peptide,>1,None,None,16,3,NA,12.5,Yes,NA,Allograft heterotopic,Breast,1,Single,96.09756,162.7,88.9,51.3,Liver,Spleen,Kidney,Photodynamic therapy,Photothermal therapy,None,Multiple,Theragnostic,MRI,Other,None,None
32028168,Biomaterials,2020,10.1016/j.biomaterials.2020.119805,Inorganic,Iron_oxide,Systemic,IV,2,NA,Spherical,Glycosides,1,None,None,NA,NA,NA,NA,NA,NA,Allograft heterotopic,Skin,1,Single,NA,NA,NA,NA,NA,NA,NA,None,None,None,None,Diagnostic,MRI,None,None,None
